ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E),
2020-11-03	01	00000	0	33	INGHAM	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	33	INGHAM	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	33	INGHAM	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	33	INGHAM	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	33	INGHAM	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	34	IONIA	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		10899			,
2020-11-03	01	00000	0	34	IONIA	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		20655			,
2020-11-03	01	00000	0	34	IONIA	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			490			,
2020-11-03	01	00000	0	34	IONIA	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			55			,
2020-11-03	01	00000	0	34	IONIA	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			79			,
2020-11-03	01	00000	0	34	IONIA	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			23			,
2020-11-03	01	00000	0	35	IOSCO	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		5371			,
2020-11-03	01	00000	0	35	IOSCO	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		9760			,
2020-11-03	01	00000	0	35	IOSCO	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			152			,
2020-11-03	01	00000	0	35	IOSCO	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			31			,
2020-11-03	01	00000	0	35	IOSCO	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			33			,
2020-11-03	01	00000	0	35	IOSCO	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			11			,
2020-11-03	01	00000	0	36	IRON	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		2493			,
2020-11-03	01	00000	0	36	IRON	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		4216			,
2020-11-03	01	00000	0	36	IRON	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			54			,
2020-11-03	01	00000	0	36	IRON	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			8			,
2020-11-03	01	00000	0	36	IRON	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			14			,
2020-11-03	01	00000	0	36	IRON	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			4			,
2020-11-03	01	00000	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	37	ISABELLA	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	38	JACKSON	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	38	JACKSON	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	38	JACKSON	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	38	JACKSON	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	38	JACKSON	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	38	JACKSON	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	39	KALAMAZOO	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	40	KALKASKA	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	41	KENT	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	41	KENT	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	41	KENT	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	41	KENT	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	41	KENT	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	41	KENT	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		672			,
2020-11-03	01	00000	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		862			,
2020-11-03	01	00000	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			17			,
2020-11-03	01	00000	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			2			,
2020-11-03	01	00000	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			4			,
2020-11-03	01	00000	0	42	KEWEENAW	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	43	LAKE	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		2288			,
2020-11-03	01	00000	0	43	LAKE	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		3946			,
2020-11-03	01	00000	0	43	LAKE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			65			,
2020-11-03	01	00000	0	43	LAKE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			9			,
2020-11-03	01	00000	0	43	LAKE	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			12			,
2020-11-03	01	00000	0	43	LAKE	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			3			,
2020-11-03	01	00000	0	44	LAPEER	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	44	LAPEER	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	44	LAPEER	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	44	LAPEER	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	44	LAPEER	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	44	LAPEER	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		8793			,
2020-11-03	01	00000	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		7915			,
2020-11-03	01	00000	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			134			,
2020-11-03	01	00000	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			9			,
2020-11-03	01	00000	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			40			,
2020-11-03	01	00000	0	45	LEELANAU	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			4			,
2020-11-03	01	00000	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	46	LENAWEE	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	47	LIVINGSTON	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	48	LUCE	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		842			,
2020-11-03	01	00000	0	48	LUCE	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		2109			,
2020-11-03	01	00000	0	48	LUCE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			27			,
2020-11-03	01	00000	0	48	LUCE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			118			,
2020-11-03	01	00000	0	48	LUCE	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			1			,
2020-11-03	01	00000	0	48	LUCE	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			4			,
2020-11-03	01	00000	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		2589			,
2020-11-03	01	00000	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		4258			,
2020-11-03	01	00000	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			54			,
2020-11-03	01	00000	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			8			,
2020-11-03	01	00000	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			11			,
2020-11-03	01	00000	0	49	MACKINAC	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			2			,
2020-11-03	01	00000	0	50	MACOMB	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	50	MACOMB	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	50	MACOMB	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	50	MACOMB	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	50	MACOMB	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	50	MACOMB	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	51	MANISTEE	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	52	MARQUETTE	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	53	MASON	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	53	MASON	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	53	MASON	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	53	MASON	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	53	MASON	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	53	MASON	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
2020-11-03	01	00000	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	06	GRN	Green	-1373	Hawkins	Howie			0			,
2020-11-03	01	00000	0	54	MECOSTA	President of the United States 4 Year Term (1) Position	07	NLP	Natural Law	-1398	De La Fuente	Rocky			0			,
2020-11-03	01	00000	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	01	DEM	Democratic	-1401	Biden	Joseph	R.		0			,
2020-11-03	01	00000	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	02	REP	Republican	-1403	Trump	Donald	J.		0			,
2020-11-03	01	00000	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1385	Jorgensen	Jo			0			,
2020-11-03	01	00000	0	55	MENOMINEE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1391	Blankenship	Don			0			,
